,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1951,NA,NA,NA,NA,NA,NA,NA,NA,5.8241095890411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696712328767123,NA,NA,NA,NA,NA,6.20438356164384,NA,NA,NA,NA,NA,0.250684931506849,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,5.58520547945206,NA,-1.09397260273973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18712328767123,NA,NA,NA,NA,NA,6.10246575342466,NA,NA,NA,NA,NA,7.16630136986301,NA
1953,NA,12.1287671232877,NA,NA,NA,NA,NA,NA,6.56493150684932,NA,5.86630136986301,NA,NA,NA,NA,NA,NA,NA,3.54328767123288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901095890410959,-3.59698630136986,NA,NA,NA,NA,5.65342465753425,NA,NA,7.82438356164384,NA,NA,7.34465753424658,2.84958904109589
1954,NA,11.1493150684932,NA,NA,NA,NA,NA,NA,6.49205479452055,NA,5.27424657534247,NA,NA,NA,NA,NA,NA,3.10027397260274,3.31150684931507,4.95342465753425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58547945205479,-3.33123287671233,NA,NA,7.93780821917808,NA,6.50547945205479,NA,NA,8.96246575342466,NA,NA,7.12438356164384,6.6958904109589
1955,NA,11.8860273972603,NA,NA,0.127671232876712,NA,NA,NA,7.38,NA,5.54684931506849,NA,NA,0.71972602739726,NA,NA,NA,2.55178082191781,2.76794520547945,5.12821917808219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91452054794521,NA,NA,NA,NA,NA,2.92246575342466,-4.29150684931507,NA,NA,7.6041095890411,NA,5.71945205479452,NA,NA,8.60465753424658,NA,NA,6.77808219178082,6.19972602739726
1956,NA,12.5956164383562,-0.498082191780822,NA,11.9320547945205,-0.758630136986301,NA,NA,6.57616438356164,2.05205479452055,4.80547945205479,NA,2.18493150684932,1.62219178082192,NA,-1.94547945205479,3.41506849315068,2.19890410958904,2.9427397260274,5.10082191780822,-4.56356164383562,NA,NA,NA,-1.98383561643836,NA,NA,NA,NA,NA,6.69123287671233,NA,7.59506849315068,-0.347123287671233,NA,NA,0.957534246575342,-1.54520547945205,2.71780821917808,-4.52657534246575,-3.30054794520548,NA,7.33205479452055,-0.221369863013699,4.72356164383562,NA,NA,8.14739726027397,NA,NA,6.93342465753425,6.13342465753425
1957,NA,11.8284931506849,10.5358904109589,NA,11.0202739726027,2.00602739726027,-3.58301369863014,NA,6.94849315068493,0.322739726027397,5.48602739726027,NA,0.0383561643835616,2.81287671232877,0.525205479452055,-0.394246575342465,4.19260273972603,2.59643835616438,2.76191780821918,5.3158904109589,-6.4813698630137,NA,NA,NA,-1.83972602739726,NA,NA,NA,NA,NA,6.5441095890411,NA,7.23561643835616,4.79150684931507,NA,NA,-0.166849315068493,-0.68986301369863,2.7441095890411,-8.77534246575343,-5.23369863013699,NA,7.16027397260274,5.76027397260274,4.91369863013699,NA,7.23835616438356,8.3772602739726,NA,NA,6.74383561643836,4.18602739726027
1958,NA,12.5430136986301,11.2635616438356,-1.1441095890411,11.8243835616438,2.8613698630137,-2.54383561643836,NA,7.32794520547945,1.13178082191781,5.88849315068493,6.56493150684931,1.15452054794521,3.18383561643836,-0.0334246575342461,0.457808219178082,4.93561643835616,3.39178082191781,3.25945205479452,6.11287671232877,-4.97972602739726,NA,NA,NA,-0.981095890410959,NA,NA,NA,NA,NA,7.09068493150685,NA,7.89945205479452,5.57671232876712,NA,NA,0.465205479452055,0.859452054794521,3.72767123287671,-3.10191780821918,-4.04191780821918,NA,8.56630136986301,6.92630136986301,6.32520547945205,NA,8.37232876712329,9.46904109589041,NA,NA,7.52602739726027,5.06027397260274
1959,11.6109589041096,12.4060273972603,11.0693150684932,1.03178082191781,11.7027397260274,2.81616438356164,-2.8827397260274,-1.81150684931507,7.34027397260274,0.607123287671233,5.83479452054794,4.95123287671233,0.979726027397261,3.05205479452055,-0.658356164383561,-0.0123287671232877,4.52849315068493,2.79945205479452,2.9041095890411,5.6586301369863,-5.5227397260274,NA,NA,NA,-1.77095890410959,NA,NA,NA,NA,NA,6.72767123287671,NA,6.87890410958904,5.17616438356164,NA,3.53643835616438,0.383835616438356,0.198904109589041,2.6813698630137,-3.8958904109589,-4.97835616438356,NA,7.80520547945205,6.29917808219178,5.26164383561644,NA,7.63616438356164,8.48356164383562,0.867945205479452,NA,7.10904109589041,4.6427397260274
1960,12.0515068493151,12.4416438356164,11.5561643835616,1.06849315068493,11.9043835616438,2.96219178082192,-3.01041095890411,-3.07643835616438,7.34767123287671,0.964931506849315,6.15808219178082,5.25917808219178,1.24904109589041,3.08767123287671,-0.535342465753425,0.13972602739726,4.49397260273973,2.98383561643836,3.12602739726027,5.94356164383562,-5.35945205479452,0.889041095890411,NA,NA,-1.44,NA,NA,1.97671232876712,NA,NA,6.57780821917808,NA,7.64191780821918,4.96027397260274,NA,5.40739726027397,0.336164383561644,0.665205479452055,3.28575342465753,-3.35972602739726,-4.24356164383562,-1.29506849315068,7.95205479452055,6.73780821917808,5.78438356164384,NA,7.72383561643836,8.78,7.87315068493151,NA,7.22630136986301,5.26712328767123
