,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1951,NA,NA,NA,NA,NA,NA,NA,NA,2.76892836165369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535981505662033,NA,NA,NA,NA,NA,2.65033032360012,NA,NA,NA,NA,NA,0.55305658439173,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,2.76681111645464,NA,0.591736171729754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29586689668344,NA,NA,NA,NA,NA,2.65744913933338,NA,NA,NA,NA,NA,2.60803153069944,NA
1953,NA,3.21815247369303,NA,NA,NA,NA,NA,NA,2.83338242570987,NA,3.109401425899,NA,NA,NA,NA,NA,NA,NA,2.24887850838024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98303133056214,1.22608103078989,NA,NA,NA,NA,2.6428624240339,NA,NA,3.53541858131256,NA,NA,2.61100132060837,1.66672083358812
1954,NA,3.22770449471961,NA,NA,NA,NA,NA,NA,2.89239623940537,NA,3.13173107202485,NA,NA,NA,NA,NA,NA,2.55469539206151,2.273199036502,3.05958712035582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5455972936647,1.31860127503939,NA,NA,3.44080150406243,NA,2.79570994190335,NA,NA,3.81988618810389,NA,NA,2.62002914589512,2.58848579913737
1955,NA,3.23243516166124,NA,NA,0.529010966320485,NA,NA,NA,2.95052565658564,NA,3.11541920011126,NA,NA,1.78887240640907,NA,NA,NA,2.52360555664199,2.20263781515234,3.01267897790938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84124344189447,NA,NA,NA,NA,NA,2.46588161748931,1.27238380845163,NA,NA,3.38232610930291,NA,2.69508062915725,NA,NA,3.75374412418349,NA,NA,2.54595964621446,2.49894348550712
1956,NA,3.35379427119674,0.053242085719668,NA,3.8378531155007,1.36525981172639,NA,NA,2.88410756448403,2.22558818919226,3.07041197336068,NA,2.34808301430368,2.83568291334727,NA,0.159355172351627,2.37187680113392,2.52201964914307,2.26426658780535,3.02391358466719,0.136163807622881,NA,NA,NA,0.506953193781445,NA,NA,NA,NA,NA,2.41639373128311,NA,2.81085192795954,0.270280550105436,NA,NA,1.42985523736715,0.435748807739864,2.41649857484611,1.16509132835209,0.408456056233245,NA,3.32789800099765,0.069921851454643,2.52865805362776,NA,NA,3.64716398928811,NA,NA,2.59905521165346,2.49941434758186
1957,NA,3.21682550125252,3.50197769875108,NA,3.68158137972671,3.2294717356379,2.14051750675393,NA,2.90113403135,2.31956758252995,3.10260468852036,NA,2.44722971705208,2.84644314886555,1.93721258426248,2.20149659375343,2.82386539620669,2.49509001716637,2.19409269895318,3.01942475814445,1.20210587514079,NA,NA,NA,2.05471280050953,NA,NA,NA,NA,NA,2.38302027517218,NA,2.73397700338917,2.12780974927226,NA,NA,1.36320624432912,1.82656308964335,2.36418721605217,1.74867672485945,1.29725518207515,NA,3.25322346368937,2.44610792541822,2.51898423410868,NA,2.70299437909659,3.67437826380731,NA,NA,2.53184234330113,2.18351625516996
1958,NA,3.29225773825781,3.58857187301432,0.939632582158066,3.76504028238204,3.42397584054918,2.23266871402177,NA,2.93285069957374,2.45101028385762,3.14841218839259,2.7178381138346,2.53237431965673,2.91668206753533,2.50510203391531,2.36673125020595,2.9160008960806,2.58695844222068,2.27405030003498,3.14578638028663,1.15634585715272,NA,NA,NA,2.16742509433968,NA,NA,NA,NA,NA,2.45882009948219,NA,2.84888371154899,2.21792965254031,NA,NA,1.43652126528605,1.96667865546313,2.51646181086515,1.30597265463634,1.38836080368134,NA,3.54416767811567,2.64470248331097,2.76754967890191,NA,2.92556546958968,3.90210869151031,NA,NA,2.66420962129979,2.34692595091139
1959,4.21458593597855,3.29089236433149,3.57055574691301,2.37484284727125,3.76475595212863,3.44675174368746,2.16644244742034,2.57589891181272,2.95630947513794,2.3976590201372,3.16976611644266,2.7651616540677,2.52265840538021,2.872800519625,2.43972298239188,2.26932676882709,2.87846529208416,2.50549127124645,2.22925148297643,3.09535513671986,1.10832430828003,NA,NA,NA,2.11016739373471,NA,NA,NA,NA,NA,2.39305483037776,NA,2.66951441960368,2.13756243021708,NA,2.07664271009804,1.40368329631486,1.88477110093884,2.3702144286008,1.24948971327414,1.29445635425784,NA,3.39246243609126,2.53704220330311,2.59704467712219,NA,2.7886906996351,3.70361042800025,0.994609851275075,NA,2.61845730394254,2.26660761307211
1960,4.25195934630436,3.28025719501204,3.60406056714874,2.37208912773517,3.7671923722336,3.43556342252066,2.24079744717009,2.69870545273394,2.93467821965952,2.44808070507875,3.16294854478708,2.74634011383979,2.55169516676655,2.90055416260763,2.48052183387244,2.32642416244024,2.88731849155938,2.55668238101193,2.22562248435813,3.09642235532613,1.17862634554675,2.26290488045184,NA,NA,2.15345057665794,NA,NA,2.31027170792941,NA,NA,2.39941462477632,NA,2.81716348237045,2.13656542168872,NA,2.68744315044273,1.42063005446739,1.93849608964293,2.46451600038099,1.33006548272372,1.3840336439114,0.210149115281106,3.4356688077138,2.60993382562504,2.67527194829026,NA,2.84296384206414,3.77944792715424,2.90924872043382,NA,2.59481208175719,2.31557349533092
